type,name,iso_country,municipality,iata_code
medium_airport,Alexandra Aerodrome,NZ,Alexandra,ALR
small_airport,Matamata Glider Airport,NZ,,MTA
medium_airport,Mount Cook Airport,NZ,,MON
small_airport,Milford Sound Airport,NZ,,MFN
small_airport,Motueka Airport,NZ,,MZP
medium_airport,Manapouri Airport,NZ,,TEU
medium_airport,Hood Airport,NZ,Masterton,MRO
medium_airport,New Plymouth Airport,NZ,New Plymouth,NPL
medium_airport,Hawke's Bay Airport,NZ,Napier,NPE
medium_airport,Nelson Airport,NZ,Nelson,NSN
medium_airport,Invercargill Airport,NZ,Invercargill,IVC
medium_airport,RNZAF Base Ohakea,NZ,,OHA
medium_airport,Oamaru Airport,NZ,,OAM
medium_airport,Palmerston North Airport,NZ,Palmerston North,PMR
small_airport,Picton Aerodrome,NZ,Koromiko,PCN
medium_airport,Paraparaumu Airport,NZ,,PPQ
medium_airport,Queenstown International Airport,NZ,Queenstown,ZQN
small_airport,Raglan Aerodrome,NZ,Raglan,RAG
small_airport,Ryan's Creek Aerodrome,NZ,Oban,SZS
medium_airport,Rotorua Regional Airport,NZ,Rotorua,ROT
medium_airport,Tauranga Airport,NZ,Tauranga,TRG
small_airport,Thames Aerodrome,NZ,,TMZ
small_airport,Takaka Airport,NZ,,KTF
small_airport,Tokoroa Airfield,NZ,Tokoroa,TKZ
small_airport,Taharoa Aerodrome,NZ,Taharoa,THH
medium_airport,Timaru Airport,NZ,,TIU
medium_airport,Pukaki Airport,NZ,Twitzel,TWZ
medium_airport,Woodbourne Airport,NZ,Blenheim,BHE
medium_airport,Wanaka Airport,NZ,Wanaka,WKA
medium_airport,Whakatane Airport,NZ,,WHK
large_airport,Wellington International Airport,NZ,Wellington,WLG
medium_airport,Wairoa Airport,NZ,Wairoa,WIR
medium_airport,Whangarei Airport,NZ,Whangarei,WRE
medium_airport,Westport Airport,NZ,Westport,WSZ
small_airport,Whitianga Airport,NZ,Whitianga,WTZ
medium_airport,Wanganui Airport,NZ,Wanganui,WAG
small_airport,Kneeland Airport,US,Kneeland,NLN
small_airport,Benton Field,US,Redding,BZF
small_airport,Bamyan Airport,AF,Bamyan,BIN
small_airport,Bost Airport,AF,Lashkar Gah,BST
small_airport,Chaghcharan Airport,AF,Chaghcharan,CCN
small_airport,Sardeh Band Airport,AF,Sardeh Band,SBF
small_airport,Dwyer Airport,AF,Reg,DWR
small_airport,Darwaz Airport,AF,Darwaz,DAZ
small_airport,Farah Airport,AF,Farah,FAH
small_airport,Fayzabad Airport,AF,Fayzabad,FBD
small_airport,Ghazni Airport,AF,Ghazni,GZI
small_airport,Gardez Airport,AF,Gardez,GRG
small_airport,Khwahan Airport,AF,Khwahan,KWH
medium_airport,Herat - Khwaja Abdullah Ansari International Airport,AF,Guzara,HEA
medium_airport,Bagram Airfield,AF,Bagram,OAI
medium_airport,Jalalabad Airport,AF,Jalalabad,JAA
medium_airport,Kabul International Airport,AF,Kabul,KBL
medium_airport,Ahmad Shah Baba International Airport / Kandahar Airfield,AF,Khvoshab,KDH
medium_airport,Khost International Airport,AF,Khost,KHT
medium_airport,Maymana Zahiraddin Faryabi Airport,AF,Maymana,MMZ
medium_airport,Mazar-i-Sharif International Airport,AF,Mazar-i-Sharif,MZR
small_airport,Urgun Airport,AF,Urgun,URN
small_airport,Qala-i-Naw Airport,AF,Qala-i-Naw,LQN
small_airport,OrÅ«zgÄn Airport,AF,OrÅ«zgÄn,URZ
small_airport,Razer Airport,AF,Skazar,KUR
small_airport,Sharana Airstrip,AF,Sharana,OAS
small_airport,Shindand Air Base,AF,Shindand,OAH
small_airport,Shank Air Base,AF,Baraki Barak,OAA
small_airport,Salerno Airport,AF,Khost,OLR
small_airport,Sheghnan Airport,AF,Shiveh,SGA
small_airport,Tarinkot Airport,AF,Tarinkot,TII
small_airport,Taleqan Airport,AF,Taleqan,TQN
medium_airport,Kunduz Airport,AF,Kunduz,UND
small_airport,Camp Shorabak Airfield,AF,Lashkar Gah,OAZ
small_airport,Zaranj Airport,AF,Zaranj,ZAJ
large_airport,Bahrain International Airport,BH,Manama,BAH
small_airport,Corisco International Airport,GQ,Corisco Island,OCS
large_airport,Abha International Airport,SA,Abha,AHB
medium_airport,Al-Ahsa International Airport,SA,Hofuf,HOF
medium_airport,Majeed Bin Abdulaziz Airport,SA,Al Ula,ULH
medium_airport,King Saud Bin Abdulaziz (Al Baha) Airport,SA,Al-Baha,ABT
medium_airport,Bisha Airport,SA,Bisha,BHH
large_airport,King Fahd International Airport,SA,Ad Dammam,DMM
medium_airport,King Salman Abdulaziz Airport,SA,Dawadmi,DWD
large_airport,King Abdulaziz Air Base,SA,Dhahran,DHA
medium_airport,Jizan Regional Airport / King Abdullah bin Abdulaziz Airport,SA,Jizan,GIZ
medium_airport,Gassim Airport,SA,Buraidah,ELQ
medium_airport,Gurayat Domestic Airport,SA,Gurayat,URY
medium_airport,Ha'il Airport,SA,Ha'il,HAS
medium_airport,Jubail Airport,SA,Jubail,QJB
large_airport,King Abdulaziz International Airport,SA,Jeddah,JED
medium_airport,King Khaled Military City Airport,SA,King Khaled Military City,KMC
medium_airport,King Khalid Air Base,SA,Khamis Mushait,KMX
large_airport,Prince Mohammad Bin Abdulaziz Airport,SA,Medina,MED
medium_airport,Najran Domestic Airport,SA,Najran,EAM
medium_airport,Neom Bay Airport,SA,Sharma,NUM
medium_airport,Al Qaisumah/Hafr Al Batin Airport,SA,Qaisumah,AQI
medium_airport,Prince Sultan Air Base,SA,Al Kharj,AKH
medium_airport,Rafha Domestic Airport,SA,Rafha,RAH
large_airport,King Khaled International Airport,SA,Riyadh,RUH
medium_airport,Arar Domestic Airport,SA,Arar,RAE
medium_airport,Sharurah Domestic Airport,SA,Sharurah,SHW
medium_airport,Al-Jawf Domestic Airport,SA,Al-Jawf,AJF
small_airport,As-Sulayyil Airport,SA,As-Sulayyil,SLF
medium_airport,Tabuk Airport,SA,Tabuk,TUU
medium_airport,Taâ€™if Regional Airport,SA,Taâ€™if,TIF
medium_airport,Turaif Domestic Airport,SA,Turaif,TUI
medium_airport,Wadi Al Dawasir Domestic Airport,SA,Wadi Al Dawasir,WAE
medium_airport,Al Wajh Domestic Airport,SA,Al Wajh,EJH
medium_airport,Prince Abdul Mohsin bin Abdulaziz International Airport / Yanbu Airport,SA,Yanbu,YNB
small_airport,Zilfi Airport,SA,Zilfi,ZUL
small_airport,Ogobsucum Airport,PA,Ustupu,OGM
small_airport,Bahregan Airport,IR,Imam Hassan,IAQ
medium_airport,Abadan Airport,IR,Abadan,ABD
medium_airport,Dezful Airport,IR,Dezful,DEF
medium_airport,Aghajari Airport,IR,Aghajari,AKW
medium_airport,Gachsaran Airport,IR,Gachsaran,GCH
medium_airport,Shahid Asiyaee Airport,IR,Masjed Soleyman,QMJ
small_airport,Omidiyeh Airport,IR,Omidiyeh,OMI
medium_airport,Mahshahr Airport,IR,Mahshahr,MRX
medium_airport,Lieutenant General Qasem Soleimani International Airport,IR,Ahvaz,AWZ
medium_airport,Abu Musa Island Airport,IR,Abu Musa,AEU
medium_airport,Bushehr Airport,IR,Bushehr,BUZ
medium_airport,Jam Airport,IR,Jam,KNR
medium_airport,Kish International Airport,IR,Kish Island,KIH
medium_airport,Bandar Lengeh International Airport,IR,Bandar Lengeh,BDH
medium_airport,Persian Gulf International Airport,IR,Khiyaroo,PGU
medium_airport,Khark Airport,IR,Khark,KHK
medium_airport,Siri Airport,IR,Siri,SXI
medium_airport,Lavan Airport,IR,Lavan Airport,LVP
medium_airport,Shahid Ashrafi Esfahani Airport,IR,Kermanshah,KSH
medium_airport,Ilam Airport,IR,Ilam,IIL
medium_airport,Khoram Abad Airport,IR,,KHD
medium_airport,Sanandaj Airport,IR,,SDG
small_airport,Hesa Airport,IR,Hesa,IFH
medium_airport,Kashan Airport,IR,Kashan,KKS
medium_airport,Isfahan Shahid Beheshti International Airport,IR,Isfahan,IFN
medium_airport,Shahrekord Airport,IR,Shahrekord,CQD
medium_airport,Sardar-e-Jangal Airport,IR,Rasht,RAS
medium_airport,Hamadan Airport,IR,Hamadan,HDM
small_airport,Arak Airport,IR,Araak,AJK
medium_airport,Nojeh Air Base,IR,Amirabad,NUJ
large_airport,Imam Khomeini International Airport,IR,Tehran,IKA
large_airport,Mehrabad International Airport,IR,Tehran,THR
medium_airport,Qazvin Airport,IR,Qazvin,GZW
medium_airport,Payam Karaj International Airport,IR,Karaj,PYK
small_airport,Semnan Municipal Airport,IR,Semnan,SNX
medium_airport,Bandar Abbas International Airport,IR,Bandar Abbas,BND
medium_airport,Jiroft Airport,IR,Jiroft,JYR
medium_airport,Ayatollah Hashemi Rafsanjani International Airport,IR,Kerman,KER
medium_airport,Bam Airport,IR,Bam,BXR
small_airport,Havadarya Airport,IR,Bandar Abbas,HDR
small_airport,Qeshm Dayrestan International Airport,IR,Dayrestan,GSM
medium_airport,Rafsanjan Airport,IR,Rafsanjan,RJN
medium_airport,Sirjan Airport,IR,Sirjan,SYJ
medium_airport,Birjand International Airport,IR,Birjand,XBJ
medium_airport,Sarakhs Airport,IR,Sarakhs,CKT
small_airport,Shahrud International Airport,IR,Shahrud,RUD
large_airport,Mashhad International Airport,IR,Mashhad,MHD
medium_airport,Bojnord Airport,IR,Bojnord,BJB
medium_airport,Sabzevar National Airport,IR,Sabzevar,AFZ
medium_airport,Tabas Airport,IR,Tabas,TCX
small_airport,Kalaleh Airport,IR,Kalaleh,KLM
medium_airport,Gorgan Airport,IR,Gorgan,GBT
small_airport,Bishe Kola Air Base,IR,Amol,BSM
medium_airport,Nowshahr Airport,IR,Nowshahr,NSH
medium_airport,Ramsar Airport,IR,Ramsar,RZR
medium_airport,Sari Dasht-e Naz International Airport,IR,Sari,SRY
medium_airport,Fasa Airport,IR,Fasa,FAZ
small_airport,Jahrom Airport,IR,Jahrom,JAR
medium_airport,Lar Airport,IR,Lar,LRR
medium_airport,Lamerd Airport,IR,Lamerd,LFM
large_airport,Shiraz Shahid Dastghaib International Airport,IR,Shiraz,SYZ
medium_airport,Yasuj Airport,IR,Yasuj,YES
small_airport,Khaneh Airport,IR,Khaneh,KHA
small_airport,Khoy Airport,IR,Khoy,KHY
medium_airport,Ardabil Airport,IR,Ardabil,ADU
small_airport,Sahand Airport,IR,Maragheh,ACP
small_airport,Parsabad-Moghan Airport,IR,Parsabad,PFQ
medium_airport,Urmia Airport,IR,Urmia,OMH
medium_airport,Tabriz International Airport,IR,Tabriz,TBZ
medium_airport,Maku National Airport,IR,Showt,IMQ
medium_airport,Zanjan Airport,IR,Zanjan,JWN
medium_airport,Shahid Sadooghi Airport,IR,Yazd,AZD
medium_airport,Zabol Airport,IR,Zabol,ACZ
medium_airport,Chabahar Konarak International Airport,IR,Konarak,ZBR
medium_airport,Zahedan International Airport,IR,Zahedan,ZAH
medium_airport,Iranshahr Airport,IR,Iranshahr,IHR
small_airport,Jask Airport,IR,Bandar-e-Jask,JSK
large_airport,Queen Alia International Airport,JO,Amman,AMM
medium_airport,Amman Civil (Marka International) Airport,JO,Amman,ADJ
medium_airport,Aqaba King Hussein International Airport,JO,Aqaba,AQJ
small_airport,King Hussein Air College,JO,Mafraq,OMF
medium_airport,Ahmed Al Jaber Air Base,KW,Ahmed Al Jaber AB,XIJ
large_airport,Kuwait International Airport,KW,Kuwait City,KWI
large_airport,Beirut Rafic Hariri International Airport,LB,Beirut,BEY
small_airport,Old Harbor Airport,US,Old Harbor,OLH
medium_airport,Rene Mouawad Air Base / Kleyate Airport,LB,Tripoli,KYE
small_airport,Dibba Airport,OM,Dibba al Baya,BYB
small_airport,Adam Airport,OM,Adam,AOM
large_airport,Duqm International Airport,OM,Duqm,DQM
medium_airport,Mussanah Airport,OM,Al Masna'ah,MNH
large_airport,Zayed International Airport,AE,Abu Dhabi,AUH
medium_airport,Al Bateen Executive Airport,AE,Abu Dhabi,AZI
medium_airport,Al Ain International Airport,AE,Al Ain,AAN
medium_airport,Al Dhafra Air Base,AE,,DHF
medium_airport,Sir Bani Yas Airport,AE,Sir Bani Yas,XSB
large_airport,Dubai International Airport,AE,Dubai,DXB
small_airport,Delma Airport,AE,Delma Island,ZDY
medium_airport,Al Minhad Air Base,AE,Dubai,NHD
large_airport,Al Maktoum International Airport,AE,Jebel Ali,DWC
medium_airport,Fujairah International Airport,AE,Fujairah,FJR
medium_airport,Ras Al Khaimah International Airport,AE,Ras Al Khaimah,RKT
large_airport,Sharjah International Airport,AE,Sharjah,SHJ
small_airport,Preah Vinhear Airport,KH,Tbeng Meanchey,OMY
small_airport,Buraimi Airport,OM,Buraimi,RMB
small_airport,Fahud Airport,OM,Fahud,FAU
small_airport,Qarn Alam Airport,OM,Ghaba,RNM
small_airport,Ja'Aluni Airport,OM,Duqm,JNJ
medium_airport,Khasab Airport,OM,Khasab,KHS
small_airport,Lekhwair Airport,OM,Lekhwair,LKW
medium_airport,RAFO Masirah,OM,Masirah,MSH
large_airport,Muscat International Airport,OM,Muscat,MCT
small_airport,Marmul Airport,OM,Marmul,OMM
medium_airport,Salalah Airport,OM,Salalah,SLL
small_airport,Sohar Airport,OM,Sohar,OHS
medium_airport,Thumrait Air Base,OM,Thumrait,TTH
small_airport,Dadu West Airport,PK,Dadu,DDU
small_airport,Bhagatanwala Airport,PK,Bhagatanwala,BHW
small_airport,Bannu Airport,PK,Bannu,BNP
small_airport,Bahawalnagar Airport,PK,Bahawalnagar,WGB
medium_airport,Bahawalpur Airport,PK,Bahawalpur,BHV
medium_airport,Chitral Airport,PK,Chitral,CJL
small_airport,Chilas Airport,PK,Chilas,CHB
small_airport,Dalbandin Airport,PK,Dalbandin,DBA
medium_airport,Dera Ghazi Khan Airport,PK,Dera Ghazi Khan,DEA
medium_airport,Dera Ismael Khan Airport [IN-ACTIVE],PK,Dera Ismael Khan,DSK
medium_airport,Faisalabad International Airport,PK,Faisalabad,LYP
medium_airport,New Gwadar International Airport,PK,Gurandani,GWD
medium_airport,Gilgit Airport,PK,Gilgit,GIL
large_airport,Islamabad International Airport,PK,Attock,ISB
medium_airport,Shahbaz Air Base,PK,Jacobabad,JAG
large_airport,Jinnah International Airport,PK,Karachi,KHI
small_airport,Hyderabad Airport,PK,Hyderabad,HDD
small_airport,Khuzdar Airport,PK,Khuzdar,KDD
small_airport,Kohat Airport,PK,Kohat,OHT
large_airport,Allama Iqbal International Airport,PK,Lahore,LHE
small_airport,Loralai Airport,PK,Loralai,LRG
medium_airport,Mangla Airport,PK,Mangla,XJM
medium_airport,Muzaffarabad Airport,PK,Muzaffarabad,MFG
medium_airport,Mianwali Air Base,PK,Mianwali,MWD
medium_airport,Moenjodaro Airport,PK,Moenjodaro,MJD
small_airport,Sindhri Tharparkar Airport,PK,Sindhri,MPD
medium_airport,Minhas Air Base,PK,Kamra,ATG
medium_airport,Multan International Airport,PK,Multan,MUX
medium_airport,Shaheed Benazirabad Airport,PK,Nawabashah,WNS
small_airport,Ormara Airport,PK,Ormara Raik,ORW
small_airport,Parachinar Airport,PK,Parachinar,PAJ
medium_airport,Panjgur Airport,PK,Panjgur,PJG
medium_airport,Pasni Airport,PK,Pasni,PSI
medium_airport,Peshawar International Airport,PK,Peshawar,PEW
medium_airport,Quetta International Airport,PK,Quetta,UET
medium_airport,Shaikh Zaid Airport,PK,Rahim Yar Khan,RYK
medium_airport,Rawalakot Airport,PK,Rawalakot,RAZ
small_airport,Sibi Airport,PK,Sibi,SBQ
medium_airport,Skardu Airport,PK,Skardu,KDU
medium_airport,Sukkur Airport,PK,Mirpur Khas,SKZ
medium_airport,Sehwan Sharif Airport,PK,Sehwan Sharif,SYW
medium_airport,Mushaf Air Base,PK,Sargodha,SGI
medium_airport,Saidu Sharif Airport,PK,Saidu Sharif,SDT
medium_airport,Sialkot International Airport,PK,Sialkot,SKT
medium_airport,Sui Airport,PK,Sui,SUL
small_airport,Sawan Airport,PK,Sawan Gas Field,RZS
small_airport,Tarbela Dam Airport,PK,Tarbela,TLB
small_airport,Talhar Airport,PK,Badin,BDN
small_airport,Taftan Airport,PK,Taftan,TFT
medium_airport,Turbat International Airport,PK,Turbat,TUK
small_airport,Wana Airport,PK,Waana,WAF
medium_airport,Zhob Airport,PK,Fort Sandeman,PZH
medium_airport,Al Asad Air Base,IQ,HÄ«t,IQA
medium_airport,Al Taqaddum Air Base,IQ,Al Habbaniyah,TQD
small_airport,Bamarni Airport,IQ,Bamarni,BMN
large_airport,Baghdad International Airport / New Al Muthana Air Base,IQ,Baghdad,BGW
medium_airport,Mosul International Airport,IQ,Mosul,OSM
medium_airport,Erbil International Airport,IQ,Arbil,EBL
small_airport,Port Lions Airport,US,Port Lions,ORI
medium_airport,Kirkuk Air Base,IQ,Kirkuk,KIK
medium_airport,Basra International Airport,IQ,Basra,BSR
medium_airport,Al Najaf International Airport,IQ,Najaf,NJF
medium_airport,Qayyarah West Airport,IQ,Qayyarah,RQW
medium_airport,Sulaymaniyah International Airport,IQ,Sulaymaniyah,ISU
medium_airport,Ali Air Base,IQ,Nasiriyah,XNH
medium_airport,Aleppo International Airport,SY,Aleppo,ALP
large_airport,Damascus International Airport,SY,Damascus,DAM
medium_airport,Deir ez-Zor Airport,SY,Deir ez-Zor,DEZ
medium_airport,Qamishli Airport,SY,Qamishly,KAC
medium_airport,Hmeimim Air Base,SY,Latakia,LTK
medium_airport,Palmyra Airport,SY,Tadmur,PMS
medium_airport,Doha International Airport,QA,Doha,DIA
medium_airport,Al Udeid Air Base,QA,Ar Rayyan,XJD
large_airport,Hamad International Airport,QA,Doha,DOH
small_airport,Andre Maggi Airport,BR,CotriguaÃ§u,OTT
small_airport,Oum Hadjer Airport,TD,Oum Hadjer,OUM
small_airport,Orientos Airport,AU,Orientos,OXO
medium_airport,Aden International Airport,YE,Aden,ADE
small_airport,Abs Airport,YE,Abs,EAB
medium_airport,Ataq Airport,YE,Ataq,AXK
small_airport,Al-Bayda Airport,YE,Al-Bayda,BYD
small_airport,Beihan Airport,YE,Beihan,BHN
small_airport,Al-Bough Airport,YE,Al-Bough,BUK
medium_airport,Al Ghaydah International Airport,YE,Al Ghaydah,AAY
small_airport,Kamaran Airport,YE,Kamaran,KAM
small_airport,Marib Airport,YE,Marib,MYN
small_airport,Mukeiras Airport,YE,Mukayras,UKR
small_airport,Qishn Airport,YE,Qishn,IHN
medium_airport,Riyan Mukalla International Airport,YE,Riyan,RIY
small_airport,Sadah Airport,YE,Sa'dah,SYE
medium_airport,Sanaa International Airport,YE,Sanaa,SAH
medium_airport,Socotra International Airport,YE,Mori,SCT
medium_airport,Seiyun Hadhramaut International Airport,YE,Seiyun,GXF
medium_airport,Ta'izz International Airport,YE,Ta'izz,TAI
small_airport,Achutupu Airport,PA,Mamitupu,ACU
small_airport,AiligandÃ­ Airport,PA,Isla Lorenzo Bello,AIL
small_airport,CartÃ­ Airport,PA,CartÃ­ Islands,CTE
small_airport,Mulatupo Airport,PA,Mulatupo,MPP
small_airport,PlayÃ³n Chico Airport,PA,Ukupseni,PYC
small_airport,San Miguel Airport,PA,Isla del Rey,NMG
small_airport,TubualÃ¡ Airport,PA,Coetupo,TUW
small_airport,Yaviza Airport,PA,Yaviza,PYV
small_airport,Puerto Armuelles Airport,PA,Puerto Armuelles,AML
small_airport,Bahia PiÃ±a Airport,PA,Puerto PiÃ±a,BFQ
small_airport,EL Real Airport,PA,El Real de Santa MarÃ­a,ELE
small_airport,Raul Arias Espinoza Airport,PA,Contadora Island,OTD
small_airport,SambÃº Airport,PA,Boca de SÃ¡balo,SAX
small_airport,Atka Airport,US,Atka,AKB
small_airport,Port Moller Airport,US,Cold Bay,PML
medium_airport,"Warren ""Bud"" Woods Palmer Municipal Airport",US,Palmer,PAQ
small_airport,Casco Cove Coast Guard Station,US,Attu,ATU
medium_airport,Barter Island Long Range Radar Station Airport,US,Barter Island,BTI
medium_airport,Bethel Airport,US,Bethel,BET
small_airport,Beluga Airport,US,Beluga,BVU
medium_airport,Allen Army Airfield,US,Delta Junction Ft Greely,BIG
small_airport,Buckland Airport,US,Buckland,BKC
small_airport,Big Mountain Airport,US,Big Mountain,BMX
medium_airport,Wiley Post Will Rogers Memorial Airport,US,UtqiaÄ¡vik,BRW
small_airport,Bettles Airport,US,Bettles,BTT
medium_airport,Cold Bay Airport,US,Cold Bay,CDB
small_airport,Central Airport,US,Central,CEM
small_airport,Chalkyitsik Airport,US,Chalkyitsik,CIK
small_airport,Chefornak Airport,US,Chefornak,CYF
small_airport,Scammon Bay Airport,US,Scammon Bay,SCM
small_airport,Circle City (New) Airport,US,Circle,IRC
small_airport,Cape Sarichef Airport,US,Cape Sarichef,WSF
medium_airport,Merle K (Mudhole) Smith Airport,US,Cordova,CDV
small_airport,Coldfoot Airport,US,Coldfoot,CXF
small_airport,Yakataga Airport,US,Yakataga,CYT
medium_airport,Cape Romanzof LRRS Airport,US,Cape Romanzof,CZF
medium_airport,Deering Airport,US,Deering,DRG
small_airport,Red Dog Airport,US,Red Dog,RDB
medium_airport,Adak Airport,US,Adak,ADK
medium_airport,Dillingham Airport,US,Dillingham,DLG
small_airport,Marshall Don Hunter Sr Airport,US,Marshall,MLL
medium_airport,Kodiak Airport,US,Kodiak,ADQ
medium_airport,Tom Madsen (Dutch Harbor) Airport,US,Unalaska,DUT
small_airport,Kongiganak Airport,US,Kongiganak,KKH
medium_airport,Elmendorf Air Force Base,US,Anchorage,EDF
small_airport,Eek Airport,US,Eek,EEK
small_airport,Eagle Airport,US,Eagle,EAA
medium_airport,Cape Newenham LRRS Airport,US,Cape Newenham,EHM
medium_airport,Eielson Air Force Base,US,Fairbanks,EIL
medium_airport,Emmonak Airport,US,Emmonak,EMK
medium_airport,Kenai Municipal Airport,US,Kenai,ENA
small_airport,Mertarvik Airport,US,Mertarvik,WWT
medium_airport,Fairbanks International Airport,US,Fairbanks,FAI
medium_airport,Ladd Army Airfield,US,Fairbanks,FBK
medium_airport,Ambler Airport,US,Ambler,ABL
small_airport,Bryant Army Airfield,US,Fort Richardson,FRN
small_airport,Nikolai Airport,US,Nikolai,NIB
medium_airport,Edward G. Pitka Sr Airport,US,Galena,GAL
small_airport,Galbraith Lake Airport,US,Galbraith Lake,GBH
